"","tprs","tprsin","mdstp","mdstpin","soap","soapin","NA","NA","NA","NA","NA","NA"
"1",11.1900379977368,14.2397294872669,13.3518672486488,24.3721584617311,11.7514413457871,17.0534388964382,11.1900379977368,14.2397294872669,13.3518672486488,24.3721584617311,11.7514413457871,17.0534388964382
"2",10.8904333651512,14.5192642450826,11.1139065757033,10.6380425372138,11.5476440365975,11.7795273114805,10.8904333651512,14.5192642450826,11.1139065757033,10.6380425372138,11.5476440365975,11.7795273114805
"3",7.42062192417566,13.0872042904054,7.55216033168236,11.8062571011148,7.6381192600081,12.9414610125883,7.42062192417566,13.0872042904054,7.55216033168236,11.8062571011148,7.6381192600081,12.9414610125883
"4",7.00735143411991,9.22864489065616,6.9102327931224,9.29001272035912,7.02226805836385,8.73608806641465,7.00735143411991,9.22864489065616,6.9102327931224,9.29001272035912,7.02226805836385,8.73608806641465
"5",9.57737261194112,11.4357262219217,11.5165917068017,11.3041260415111,10.8902345098476,9.84541121241985,9.57737261194112,11.4357262219217,11.5165917068017,11.3041260415111,10.8902345098476,9.84541121241985
"6",7.15891319878919,16.8747259928650,8.93332968221014,13.4804257262863,9.09386560330559,13.8462916015859,7.15891319878919,16.8747259928650,8.93332968221014,13.4804257262863,9.09386560330559,13.8462916015859
"7",12.2231274939795,9.38006726060446,13.0782661081557,8.53905153609574,12.8965790495295,8.36587792490459,12.2231274939795,9.38006726060446,13.0782661081557,8.53905153609574,12.8965790495295,8.36587792490459
"8",14.0487607157410,19.4476721316428,14.9481002409255,21.7295041162049,14.4434667481716,19.402410721853,14.0487607157410,19.4476721316428,14.9481002409255,21.7295041162049,14.4434667481716,19.402410721853
"9",11.9340360998868,8.64660272794294,12.0082209656062,10.2594012997708,11.5740299104768,9.37180850343377,11.9340360998868,8.64660272794294,12.0082209656062,10.2594012997708,11.5740299104768,9.37180850343377
"10",10.4163691158796,8.60070235048487,12.2332909964880,7.80887256235685,13.2764620842915,6.88352087978616,10.4163691158796,8.60070235048487,12.2332909964880,7.80887256235685,13.2764620842915,6.88352087978616
"11",8.45578774231427,11.2547636723588,8.32728005761894,9.50200335814716,10.4473394941478,14.0026395741625,8.45578774231427,11.2547636723588,8.32728005761894,9.50200335814716,10.4473394941478,14.0026395741625
"12",14.196406556019,14.5502831840811,14.6445472677661,12.2067143742506,14.2006109194745,13.3783714072209,14.196406556019,14.5502831840811,14.6445472677661,12.2067143742506,14.2006109194745,13.3783714072209
"13",11.0010303042001,14.1049984177124,12.9634144096428,12.9036488342033,11.5279969563239,12.4756573651959,11.0010303042001,14.1049984177124,12.9634144096428,12.9036488342033,11.5279969563239,12.4756573651959
"14",13.0123256396027,14.1090914577346,13.7163719526510,12.5860065360064,13.0668240575743,13.7171848918105,13.0123256396027,14.1090914577346,13.7163719526510,12.5860065360064,13.0668240575743,13.7171848918105
"15",15.0888092330694,19.6020172955799,13.5548435509972,20.6193191236508,14.9121742407286,18.7298994096184,15.0888092330694,19.6020172955799,13.5548435509972,20.6193191236508,14.9121742407286,18.7298994096184
"16",9.81639172312696,11.9514531261068,11.6364882249327,12.2691912248022,11.3834431033951,13.0715788737015,9.81639172312696,11.9514531261068,11.6364882249327,12.2691912248022,11.3834431033951,13.0715788737015
"17",15.3091991258511,12.5616359638563,15.6756310795883,10.8046370815235,17.0035278091911,10.9504878361754,15.3091991258511,12.5616359638563,15.6756310795883,10.8046370815235,17.0035278091911,10.9504878361754
"18",8.85281142921736,9.45116523402548,8.7448842028952,5.14055927163752,8.87611761369058,6.25470402194269,8.85281142921736,9.45116523402548,8.7448842028952,5.14055927163752,8.87611761369058,6.25470402194269
"19",10.6551863571663,9.75382159729582,11.1466452642198,8.70704341750086,11.2352196939273,9.17033409287802,10.6551863571663,9.75382159729582,11.1466452642198,8.70704341750086,11.2352196939273,9.17033409287802
"20",11.3498454680921,7.61564495054321,11.2645337210966,9.08034779519789,11.4734069903681,8.39635915705475,11.3498454680921,7.61564495054321,11.2645337210966,9.08034779519789,11.4734069903681,8.39635915705475
"21",5.97739965426167,11.0984447443543,6.8050804095018,8.367212345335,7.02914065131784,9.22815847182901,5.97739965426167,11.0984447443543,6.8050804095018,8.367212345335,7.02914065131784,9.22815847182901
"22",9.94369385494191,6.42581759703972,9.84729286062288,8.89282394020523,9.17113281412104,7.1482963562077,9.94369385494191,6.42581759703972,9.84729286062288,8.89282394020523,9.17113281412104,7.1482963562077
"23",12.1663963977896,23.1977159710553,11.9662248454138,25.3494527340538,11.5212869720814,28.9258110220343,12.1663963977896,23.1977159710553,11.9662248454138,25.3494527340538,11.5212869720814,28.9258110220343
"24",9.89837255370527,12.8416447559790,10.8121030300381,14.6441775759299,12.1299151612809,12.2688467636629,9.89837255370527,12.8416447559790,10.8121030300381,14.6441775759299,12.1299151612809,12.2688467636629
"25",9.75776030423313,12.1079540722997,11.0046014083277,10.8316366055123,10.4457845593151,12.6230566250839,9.75776030423313,12.1079540722997,11.0046014083277,10.8316366055123,10.4457845593151,12.6230566250839
"26",7.92684947411135,11.4348856431929,8.39911694820264,10.6289548722504,9.70351937945036,10.7786098056599,7.92684947411135,11.4348856431929,8.39911694820264,10.6289548722504,9.70351937945036,10.7786098056599
"27",10.3764822126946,13.2750876281429,10.9858617635646,12.8661920320802,10.0979507979884,12.0057000249965,10.3764822126946,13.2750876281429,10.9858617635646,12.8661920320802,10.0979507979884,12.0057000249965
"28",13.0015696917637,18.9114805159859,13.5335910656402,13.3538727374544,14.6344925178812,14.7745835518778,13.0015696917637,18.9114805159859,13.5335910656402,13.3538727374544,14.6344925178812,14.7745835518778
"29",10.0251372235390,9.53978423382121,10.7538209852452,9.32340143860175,11.3512727098757,9.35090445653344,10.0251372235390,9.53978423382121,10.7538209852452,9.32340143860175,11.3512727098757,9.35090445653344
"30",13.9556203332090,8.96165361107832,16.2818853052803,10.0058358357079,17.1984279927879,8.44582417245262,13.9556203332090,8.96165361107832,16.2818853052803,10.0058358357079,17.1984279927879,8.44582417245262
"31",9.42129309571015,14.6329690123420,11.1325793669551,11.2731124520995,13.6397121031553,11.7307999545316,9.42129309571015,14.6329690123420,11.1325793669551,11.2731124520995,13.6397121031553,11.7307999545316
"32",14.6445302974021,7.6498448812691,16.3980005527513,7.66154520897763,15.5440350520392,6.51201336770955,14.6445302974021,7.6498448812691,16.3980005527513,7.66154520897763,15.5440350520392,6.51201336770955
"33",13.0304973057438,13.3844129373051,11.2745559914708,17.8681003954158,14.1845551726216,16.1939416641919,13.0304973057438,13.3844129373051,11.2745559914708,17.8681003954158,14.1845551726216,16.1939416641919
"34",7.11060219102653,9.81414826875957,7.07122403586607,8.74288438905774,7.27169023545703,8.34536334782734,7.11060219102653,9.81414826875957,7.07122403586607,8.74288438905774,7.27169023545703,8.34536334782734
"35",11.5218977967218,10.2867318397255,12.2736210005346,7.91142519396433,13.7755066276732,9.58224566302028,11.5218977967218,10.2867318397255,12.2736210005346,7.91142519396433,13.7755066276732,9.58224566302028
"36",11.2549318934511,9.96866465645655,12.6117089603824,9.25520500727473,11.7329383716012,8.63882555896657,11.2549318934511,9.96866465645655,12.6117089603824,9.25520500727473,11.7329383716012,8.63882555896657
"37",9.45042369739396,15.5929961387088,12.053504471433,15.8955811874014,10.2308859883579,14.9856062790257,9.45042369739396,15.5929961387088,12.053504471433,15.8955811874014,10.2308859883579,14.9856062790257
"38",9.22274778645986,7.43288967269649,10.4348245886348,6.38215218347958,9.82476952430322,6.44207378343666,9.22274778645986,7.43288967269649,10.4348245886348,6.38215218347958,9.82476952430322,6.44207378343666
"39",9.18261803244978,26.8679638533639,9.98894830614405,22.997259242392,9.8549238653089,21.9651560995704,9.18261803244978,26.8679638533639,9.98894830614405,22.997259242392,9.8549238653089,21.9651560995704
"40",7.84451878441167,11.1089029767826,9.82914495690103,9.87806051542366,9.51736906435674,10.1141059209050,7.84451878441167,11.1089029767826,9.82914495690103,9.87806051542366,9.51736906435674,10.1141059209050
"41",13.1996197847416,12.7948015166129,14.0542234044808,10.2457059933561,15.6626007104438,9.9629338619389,13.1996197847416,12.7948015166129,14.0542234044808,10.2457059933561,15.6626007104438,9.9629338619389
"42",9.10461863547749,20.0726604006571,10.2148219487400,18.1327648259733,14.3398165915399,18.5062375104692,9.10461863547749,20.0726604006571,10.2148219487400,18.1327648259733,14.3398165915399,18.5062375104692
"43",13.4325719313537,11.0976301136403,11.2941594848762,11.3595453261070,21.5277970943499,10.3763575786102,13.4325719313537,11.0976301136403,11.2941594848762,11.3595453261070,21.5277970943499,10.3763575786102
"44",9.56826501605273,13.2162521904789,9.5969047226545,11.6943282615183,9.89165392133473,11.4772557832270,9.56826501605273,13.2162521904789,9.5969047226545,11.6943282615183,9.89165392133473,11.4772557832270
"45",9.0081150373156,11.1879592293769,9.27302504063655,10.3082076543733,8.88046643104049,11.8561526546709,9.0081150373156,11.1879592293769,9.27302504063655,10.3082076543733,8.88046643104049,11.8561526546709
"46",8.72917499822372,11.3670296027390,9.11535583744146,9.91673881523838,9.07699932809333,9.54803929720218,8.72917499822372,11.3670296027390,9.11535583744146,9.91673881523838,9.07699932809333,9.54803929720218
"47",7.18909628926439,14.8194020017287,8.02414824182664,13.9230025958288,7.91198835207468,14.0923543056908,7.18909628926439,14.8194020017287,8.02414824182664,13.9230025958288,7.91198835207468,14.0923543056908
"48",7.04517320538634,13.7661900079189,7.37420819741294,11.8938749674667,7.33136050917455,12.1941081384990,7.04517320538634,13.7661900079189,7.37420819741294,11.8938749674667,7.33136050917455,12.1941081384990
"49",11.0691710282756,11.812827204497,11.1811336176681,9.85155456447041,11.0649056878662,9.98242801132794,11.0691710282756,11.812827204497,11.1811336176681,9.85155456447041,11.0649056878662,9.98242801132794
"50",12.4473935136315,9.32751346368545,13.3522576236912,8.90622042363391,12.7520043289180,9.98798326477133,12.4473935136315,9.32751346368545,13.3522576236912,8.90622042363391,12.7520043289180,9.98798326477133
"51",11.8181150038085,5.66842341392766,13.2843544656189,6.70735205923709,16.0774431469364,4.4899820654482,11.8181150038085,5.66842341392766,13.2843544656189,6.70735205923709,16.0774431469364,4.4899820654482
"52",14.6560347779697,14.6952422836293,13.7808871207883,14.2855277276145,13.8381247837579,13.9026168521114,14.6560347779697,14.6952422836293,13.7808871207883,14.2855277276145,13.8381247837579,13.9026168521114
"53",7.00914215045621,7.67343005046524,7.516465467386,8.10192316180183,7.29512818552275,8.36419944109948,7.00914215045621,7.67343005046524,7.516465467386,8.10192316180183,7.29512818552275,8.36419944109948
"54",12.0888205470438,10.0766261887929,13.2388899427192,8.39381806696984,13.6370113375322,7.60123233585466,12.0888205470438,10.0766261887929,13.2388899427192,8.39381806696984,13.6370113375322,7.60123233585466
"55",14.2225888784019,15.6297215615528,11.7137028342634,21.073266831167,13.9610539660538,17.5276426145217,14.2225888784019,15.6297215615528,11.7137028342634,21.073266831167,13.9610539660538,17.5276426145217
"56",7.49229681933906,15.9923175496273,7.7675090970677,13.8054960210594,8.6389881793821,14.2545795450660,7.49229681933906,15.9923175496273,7.7675090970677,13.8054960210594,8.6389881793821,14.2545795450660
"57",6.19540302737408,13.0154170175681,6.43196845362661,11.6897802332240,5.89896721043779,12.8381266125526,6.19540302737408,13.0154170175681,6.43196845362661,11.6897802332240,5.89896721043779,12.8381266125526
"58",12.3801191137225,16.8616960426836,10.4746544092897,16.1584605151728,12.3189164097946,15.7603160551781,12.3801191137225,16.8616960426836,10.4746544092897,16.1584605151728,12.3189164097946,15.7603160551781
"59",11.4536851416675,7.60098635855869,12.7920602601752,8.38255271560313,11.5331141277615,8.52125830430905,11.4536851416675,7.60098635855869,12.7920602601752,8.38255271560313,11.5331141277615,8.52125830430905
"60",12.0190772523015,7.59997996901437,12.9716755318125,6.68195652148957,11.7418327780321,6.23155312136575,12.0190772523015,7.59997996901437,12.9716755318125,6.68195652148957,11.7418327780321,6.23155312136575
"61",9.45880015192417,12.6673734705875,9.26571377131527,13.5005161607086,11.1254145241993,13.3322388781291,9.45880015192417,12.6673734705875,9.26571377131527,13.5005161607086,11.1254145241993,13.3322388781291
"62",12.9785176646836,17.480294766452,13.5561855777566,10.9236904047419,13.9720739319832,11.4328493117525,12.9785176646836,17.480294766452,13.5561855777566,10.9236904047419,13.9720739319832,11.4328493117525
"63",6.22489757595149,12.4291562053121,5.74976250733319,12.9561288415894,8.29075503971154,20.6090815862092,6.22489757595149,12.4291562053121,5.74976250733319,12.9561288415894,8.29075503971154,20.6090815862092
"64",9.18899656304667,16.0600945868821,10.5117954773547,14.1387940858928,10.3330373958344,14.3203156686261,9.18899656304667,16.0600945868821,10.5117954773547,14.1387940858928,10.3330373958344,14.3203156686261
"65",9.34065677929467,15.9271432540425,9.50369441852616,12.6677367478384,10.3736143520159,11.5064412575659,9.34065677929467,15.9271432540425,9.50369441852616,12.6677367478384,10.3736143520159,11.5064412575659
"66",10.1625868285395,15.12708447621,10.8583036450558,14.4322919855094,10.1833910683042,13.6539487466577,10.1625868285395,15.12708447621,10.8583036450558,14.4322919855094,10.1833910683042,13.6539487466577
"67",10.5368804483364,11.4746428508182,10.8536100664361,10.8076593967079,11.2712000016928,12.6183658443584,10.5368804483364,11.4746428508182,10.8536100664361,10.8076593967079,11.2712000016928,12.6183658443584
"68",14.4772722948269,16.8352882154210,10.9116856285784,14.1256925887584,13.0989029263441,14.5381443747064,14.4772722948269,16.8352882154210,10.9116856285784,14.1256925887584,13.0989029263441,14.5381443747064
"69",12.2583629945428,6.13813510508944,13.5952883949204,6.89648815037876,12.9601684015926,6.19488762459519,12.2583629945428,6.13813510508944,13.5952883949204,6.89648815037876,12.9601684015926,6.19488762459519
"70",9.2717529673744,17.4602716305499,10.0056720803476,14.6231703378051,10.3330453156184,14.5986158473019,9.2717529673744,17.4602716305499,10.0056720803476,14.6231703378051,10.3330453156184,14.5986158473019
"71",6.88970692618762,15.3286565424881,7.39140121968278,12.1038053699551,7.09164270497242,12.2619260554056,6.88970692618762,15.3286565424881,7.39140121968278,12.1038053699551,7.09164270497242,12.2619260554056
"72",8.89691438566986,6.42121197546921,9.19152442876637,3.73700367011851,9.7907994687599,6.73181646190921,8.89691438566986,6.42121197546921,9.19152442876637,3.73700367011851,9.7907994687599,6.73181646190921
"73",12.1360685229939,13.9282130522432,12.6869016790892,12.4735860280941,12.3763498417952,12.6912548191634,12.1360685229939,13.9282130522432,12.6869016790892,12.4735860280941,12.3763498417952,12.6912548191634
"74",11.9723791486022,12.0041250395779,11.8115562783836,9.93475095113392,11.9171350602130,11.3867274361435,11.9723791486022,12.0041250395779,11.8115562783836,9.93475095113392,11.9171350602130,11.3867274361435
"75",9.45386670320537,10.2828603738753,10.9446893631689,10.2039237533632,12.4397742372227,9.1645266042303,9.45386670320537,10.2828603738753,10.9446893631689,10.2039237533632,12.4397742372227,9.1645266042303
"76",8.408744580139,13.4310284993949,9.55429553287569,10.541199580151,9.69889444670274,10.6297635844836,8.408744580139,13.4310284993949,9.55429553287569,10.541199580151,9.69889444670274,10.6297635844836
"77",13.1715069058115,18.6437287240838,14.5213395035371,16.0807583855515,13.8803248372238,16.8559320725103,13.1715069058115,18.6437287240838,14.5213395035371,16.0807583855515,13.8803248372238,16.8559320725103
"78",10.2385951357318,9.18809751247044,10.5747132674795,8.26377765435197,10.5532511487502,7.49681036159903,10.2385951357318,9.18809751247044,10.5747132674795,8.26377765435197,10.5532511487502,7.49681036159903
"79",13.7592072929358,8.81426316743213,14.2002072780847,5.694551641634,14.7705713177799,5.61726050240666,13.7592072929358,8.81426316743213,14.2002072780847,5.694551641634,14.7705713177799,5.61726050240666
"80",9.04332981591169,11.2136602870405,10.9420765358473,12.0498579184163,11.4116494380781,8.9447267266341,9.04332981591169,11.2136602870405,10.9420765358473,12.0498579184163,11.4116494380781,8.9447267266341
"81",15.6005646911279,13.0111195289786,13.3930144277961,10.7262987421988,15.0366730816602,11.7053330838692,15.6005646911279,13.0111195289786,13.3930144277961,10.7262987421988,15.0366730816602,11.7053330838692
"82",8.21466931439268,8.32584525322919,8.03063498643106,8.86585811437537,10.3594266423595,10.3128313454547,8.21466931439268,8.32584525322919,8.03063498643106,8.86585811437537,10.3594266423595,10.3128313454547
"83",11.2569958390220,6.97528287347285,11.3679920681066,6.29887755913292,10.1725168161654,7.13385165951905,11.2569958390220,6.97528287347285,11.3679920681066,6.29887755913292,10.1725168161654,7.13385165951905
"84",9.93313679811444,8.02560559730387,10.1123356957939,7.63749782699157,11.1725448231119,7.03013329673216,9.93313679811444,8.02560559730387,10.1123356957939,7.63749782699157,11.1725448231119,7.03013329673216
"85",10.4005619512665,12.8369324760001,11.5417701424884,13.1267545913104,11.9704403606731,11.7712315997899,10.4005619512665,12.8369324760001,11.5417701424884,13.1267545913104,11.9704403606731,11.7712315997899
"86",10.2558672981574,16.0189499135339,10.6112667946000,16.6657043022108,9.96435840653005,16.9193959899532,10.2558672981574,16.0189499135339,10.6112667946000,16.6657043022108,9.96435840653005,16.9193959899532
"87",11.9600441440477,12.7566380488255,12.2271009650756,9.89044198292644,12.759065283394,9.54266007132309,11.9600441440477,12.7566380488255,12.2271009650756,9.89044198292644,12.759065283394,9.54266007132309
"88",7.14514458780828,10.8410158190727,7.8692718331204,9.8916145018092,7.29660772578187,10.4614189709489,7.14514458780828,10.8410158190727,7.8692718331204,9.8916145018092,7.29660772578187,10.4614189709489
"89",10.0902181961221,16.6677942399953,10.4794667458107,13.3492151453327,11.2408657913781,13.0809597539012,10.0902181961221,16.6677942399953,10.4794667458107,13.3492151453327,11.2408657913781,13.0809597539012
"90",8.47393387063934,14.9797466997864,9.655371032612,13.2812655223518,9.5199529856936,13.7835568147334,8.47393387063934,14.9797466997864,9.655371032612,13.2812655223518,9.5199529856936,13.7835568147334
"91",9.39056374499675,10.0008306813640,10.5062739651866,9.42372614237834,8.4763690124196,9.61120998983637,9.39056374499675,10.0008306813640,10.5062739651866,9.42372614237834,8.4763690124196,9.61120998983637
"92",11.7322206166129,16.0507067362921,13.9274277883609,17.4502107454001,11.7934077957171,16.3078949554924,11.7322206166129,16.0507067362921,13.9274277883609,17.4502107454001,11.7934077957171,16.3078949554924
"93",12.9123528016102,12.3830673025666,13.5265647868264,10.3800936723732,14.4487607030844,10.6510781861636,12.9123528016102,12.3830673025666,13.5265647868264,10.3800936723732,14.4487607030844,10.6510781861636
"94",7.71474228007085,15.7519968177597,7.97071046732956,14.3645013827706,9.27108573745953,14.1616115764450,7.71474228007085,15.7519968177597,7.97071046732956,14.3645013827706,9.27108573745953,14.1616115764450
"95",11.7956102202469,14.7622313579551,12.4860045590827,15.1418205290609,14.2827858923500,13.2874534528281,11.7956102202469,14.7622313579551,12.4860045590827,15.1418205290609,14.2827858923500,13.2874534528281
"96",8.05765735887974,25.4648344658298,8.14744608077385,19.1955209883527,8.07965347040541,21.7813862003393,8.05765735887974,25.4648344658298,8.14744608077385,19.1955209883527,8.07965347040541,21.7813862003393
"97",13.1150949823456,14.7457767869108,14.5808207016367,11.9217631424256,14.5660912695955,11.7568353616962,13.1150949823456,14.7457767869108,14.5808207016367,11.9217631424256,14.5660912695955,11.7568353616962
"98",11.1164111641701,9.4247976421691,10.4270567963024,8.61400506389032,10.9948854540282,8.01125288429586,11.1164111641701,9.4247976421691,10.4270567963024,8.61400506389032,10.9948854540282,8.01125288429586
"99",9.84726198665772,19.7288221639901,10.6363015288829,14.0120045842924,10.9205426110414,16.8770867377698,9.84726198665772,19.7288221639901,10.6363015288829,14.0120045842924,10.9205426110414,16.8770867377698
"100",11.1225316969723,12.4022206114227,11.4384148961336,12.6272375942019,11.3754976379962,11.4613181795097,11.1225316969723,12.4022206114227,11.4384148961336,12.6272375942019,11.3754976379962,11.4613181795097
